gnn_pc1,gnn_pc2,fp_pc1,fp_pc2,label_pc1,label_pc2,floral,muguet,lavender,jasmin,meaty,savory,beefy,roasted,alcoholic,cognac,fermented,winey
8.05137,-1.3832825,0.84857124,-1.1164682,-0.996893909722945,-1.2960453832788583,False,False,False,False,False,False,False,False,True,False,False,False
8.385149,2.9617927,0.22031796,-0.12331976,3.225837442610325,-0.1491357778783289,False,False,False,False,False,False,False,False,False,False,False,False
-8.9186125,2.1541579,-1.2485656,2.2402277,-1.311527159286746,0.2469522871272357,True,False,False,False,False,False,False,False,False,False,False,False
6.794792,2.474896,2.891138,-0.7452125,0.7598098051215325,0.4233216559058651,False,False,False,False,False,False,False,False,False,False,False,False
-4.4035273,3.7404208,-5.2257614,-3.0067003,-0.2665189889871444,1.2939627597446166,False,False,False,False,False,False,False,False,False,False,False,False
0.09928842,7.5344877,-2.4758794,-4.973357,-0.6332203992020705,0.814461769092106,False,False,False,False,False,False,False,False,False,False,False,False
0.49076813,2.8970582,-4.1287174,-0.60621387,-0.1302197279308893,0.3346984416729149,False,False,False,False,False,False,False,False,False,False,False,False
13.21796,5.1253057,-0.76473767,-0.6466335,0.6304112351026634,0.1528852503400054,False,False,False,False,False,False,False,False,False,False,False,False
3.3443623,6.6936016,-2.6246705,-2.1385114,0.9712314447397437,0.6643501651566749,False,False,False,False,False,False,False,False,False,False,False,False
1.0938349,2.4433293,0.7312296,-2.0440285,-1.4760955001902154,0.3478463144243003,True,False,False,False,False,False,False,False,False,False,False,False
-0.13461897,-4.1411114,10.029133,-4.0223856,-0.4243823311980025,-0.41056094691727,False,False,False,False,False,False,False,False,False,False,False,False
7.2606835,-0.614794,-0.3429972,-0.18001683,1.092350072742162,-1.5687379962685837,False,False,False,False,False,False,False,False,False,False,False,False
5.736138,5.9788723,-3.0388324,-1.0344476,0.5056116812513696,-1.5032334513957384,False,False,False,False,False,False,False,True,False,False,False,False
-6.5342064,4.0736656,-3.3906364,2.081734,-1.1179069518067308,-0.3392723918693698,False,False,False,False,False,False,False,False,False,False,False,False
-10.154495,-4.8762627,1.5465612,-0.55927455,-3.619434323888272,3.8700770753059386,True,False,False,False,False,False,False,False,False,False,False,False
-8.210333,-5.4546614,-2.6036894,-0.0019924557,-0.4500415335761916,1.1462447184511544,False,False,False,False,False,False,False,False,False,False,False,False
7.2734118,-2.0803125,1.9517404,0.33791348,-1.7092369818936644,-4.203702421959371,False,False,False,False,False,False,False,False,False,False,False,False
-4.9209247,2.949091,-3.8870628,-3.0890157,-0.3901114744766354,0.9484489033173968,False,False,False,False,False,False,False,False,False,False,False,False
-7.6672835,5.657932,-2.2260349,9.43586,-1.5951957101663097,1.7462836955147345,True,False,False,False,False,False,False,False,False,False,False,False
-2.710639,5.9749002,-5.040446,-2.9291399,-0.9232645436447054,2.9501781924663,False,False,False,False,False,False,False,False,False,False,False,False
-4.9445815,7.5131826,-1.3638481,8.151787,-0.0207329286678712,-0.0894256841456501,False,False,False,False,False,False,False,False,False,False,False,False
-6.0674057,3.327294,0.25481877,6.3568296,-0.9895504974203236,0.546671807367923,False,False,False,False,False,False,False,False,False,False,False,False
7.556794,4.818484,-1.665911,-1.6828345,2.097806022290781,0.5627647928880157,False,False,False,False,False,False,False,True,False,False,False,False
2.5587108,-8.339008,4.654477,-3.4672005,-0.2372551646595758,-0.6319992907003146,False,False,False,False,False,False,False,False,False,False,False,False
-5.475431,-3.5510695,-5.0681443,-3.9062824,-0.4671280177583815,0.0165215674079773,True,False,False,False,False,False,False,False,False,False,False,False
8.162808,-1.9313293,1.4495125,-1.291871,-0.309665894188771,-2.235978792786,False,False,False,False,False,False,False,False,False,False,True,False
-8.60014,0.90422744,-5.319195,12.03921,-1.740947165719247,-0.3909346840747736,False,False,False,False,False,False,False,False,False,False,False,False
3.9928577,11.751468,-1.4729807,0.3786259,5.651474501669929,2.2746661653577007,False,False,False,False,False,False,False,True,False,False,False,False
-8.382477,-1.644333,-2.1179545,-2.6125224,-0.4088417332688588,2.6849272289611714,False,False,False,False,False,False,False,False,False,False,False,False
11.460546,5.009087,0.2311702,-0.8987659,11.565607211211272,-1.6346639935879044,False,False,False,False,True,True,False,False,False,False,False,False
-4.062653,1.8926046,-3.4845607,-2.8428607,-0.1407207445478977,2.1556100755521594,False,False,False,False,False,False,False,False,False,False,False,False
6.5965405,-3.7301347,0.86012787,-0.6935384,-0.6153939565762108,-2.1093206256751045,False,False,False,False,False,False,False,False,False,False,False,False
0.7075994,0.00063298707,5.917746,-2.2361853,-0.2724778775871896,-0.5951373713768239,False,False,False,False,False,False,False,False,False,False,False,False
5.6288214,3.8564026,-0.33642232,-0.975517,-0.2823470463982676,0.2414264438383188,False,False,False,False,False,False,False,False,False,False,False,False
5.3293304,-5.1801786,3.742649,-3.8282506,-0.3143999456688408,-0.4327290862719408,False,False,False,False,False,False,False,False,False,False,False,False
3.3171866,-7.3880243,9.191488,-1.6437747,-2.4971889390304693,-1.9726868573065697,True,False,False,True,False,False,False,False,False,False,False,False
-5.976612,0.3417702,-0.958486,3.796428,-1.7189263222805378,-1.7754726481734058,True,False,False,True,False,False,False,False,False,False,False,False
4.607022,-9.193582,5.9751015,-2.4645767,0.0629826940861217,-5.466699780539154,False,False,False,False,False,False,False,False,False,False,False,False
-1.2506036,-4.5214324,-0.9434226,-9.825209,-0.0350647045976128,-2.1264153275834268,False,False,False,False,False,False,False,False,False,False,False,False
5.9062724,-7.262654,6.6454754,-1.2466111,-1.9544899412903751,-5.345832237703729,False,False,False,False,False,False,False,False,False,False,True,False
-4.9665327,0.51263046,0.21105452,5.972419,-1.3993950266644466,-0.320359269234148,False,False,False,False,False,False,False,False,False,False,False,False
-1.5735387,-9.636541,3.2229273,-2.8584437,-1.8321913379803048,-0.1604475905049724,False,False,False,False,False,False,False,False,False,False,False,False
6.863349,-5.0286107,1.5826546,-0.4813702,-1.414592315896064,-3.91518703672188,False,False,False,False,False,False,False,False,False,False,True,False
11.770723,5.547051,-0.16357873,-0.42376864,6.355712314230956,-0.6151910404197941,False,False,False,False,False,False,False,False,False,False,False,False
-10.542075,1.0983187,-5.9966598,1.2201724,-0.4985971876995383,3.3840986019739585,False,False,False,False,False,False,False,False,False,False,False,False
2.7322605,6.812943,-0.8224423,3.458839,1.9017023995863096,0.30895349765691,False,False,False,False,False,False,False,True,False,False,False,False
-8.418212,-0.024156837,-3.4627779,-2.6900249,-0.7417336877407361,3.8129538715115694,False,False,False,False,False,False,False,False,False,False,False,False
0.99640286,-6.684137,1.15845,-0.1836377,-0.991865062837099,-0.8749228812654012,False,False,False,False,False,False,False,False,False,False,False,False
-4.9406414,12.115287,-1.4522905,3.1274598,0.6189448684904205,4.156775473258557,False,False,False,False,False,False,False,False,False,False,False,False
6.9793487,4.743552,-2.6641705,-1.9301302,-0.0593065382568358,-0.2120831354818782,False,False,False,False,False,False,False,False,False,False,False,False
-5.764599,-3.9242604,-1.9961758,-3.547856,-1.4547791413920814,0.0559800025450691,True,False,False,True,False,False,False,False,False,False,False,False
7.2212367,-3.7782552,1.1004834,-0.050176088,-0.5703623402795087,-2.993475431322557,False,False,False,False,False,False,False,False,False,False,True,False
-8.982291,-2.3312736,3.6309497,10.353728,-1.1987107141504132,1.0987351064271444,True,False,False,False,False,False,False,False,False,False,False,False
-7.1554737,1.42128,-4.6233206,-2.113707,-0.786554711746571,1.9393970188083087,False,False,False,False,False,False,False,False,False,False,False,False
-10.336769,0.045064732,-7.145671,-2.6092358,-1.1045670913950656,2.420617541242373,True,False,False,False,False,False,False,False,False,False,False,False
-4.1755247,2.5188024,-4.801915,-5.0356016,-0.2242845749697755,1.3104101325244797,False,False,False,False,False,False,False,False,False,False,False,False
3.1331558,1.726385,-0.7747563,3.587192,-1.2877533296278405,-1.6862121908606251,True,False,False,False,False,False,False,False,False,False,False,False
-5.9024644,-7.6993194,-0.9457297,-1.8476459,-0.9165701773719642,1.6654006801466086,False,False,False,False,False,False,False,False,False,False,False,False
9.052816,3.689108,-2.3372042,-2.0737,3.351141346386731,-0.5695233974297997,False,False,False,False,False,True,False,False,False,False,False,False
3.6495054,-5.4270415,2.4431412,-1.5529877,0.1112196611266844,-0.105321706746557,False,False,False,False,False,False,False,False,False,False,False,False
-9.840953,-1.7981894,0.14880241,4.469111,-0.4043411474840093,1.265805970379492,True,False,False,False,False,False,False,False,False,False,False,False
2.3884084,-11.036703,7.7023215,-1.9621406,-3.0964349592741502,-3.933521849193376,False,False,False,False,False,False,False,False,False,False,False,False
-7.8727503,-0.80244565,-6.0978546,-4.5491114,-1.2283452301282305,1.8975955184331368,False,False,False,False,False,False,False,False,False,False,False,False
0.39971775,-1.9919543,2.677214,-0.22181424,-1.3337955290456351,-1.1596142389118431,False,False,False,False,False,False,False,False,False,False,False,False
0.060164627,-8.713299,3.6723714,-3.0384197,-1.8828304214527984,-0.2765393602262727,True,False,False,False,False,False,False,False,False,False,False,False
-5.0477614,2.1249406,-4.801915,-5.0356016,-0.668129243007104,2.996232947438884,False,False,False,False,False,False,False,False,False,False,False,False
4.0242243,3.0917015,1.7384567,-2.085325,1.566657551731394,0.0986890307579552,False,False,False,False,False,False,False,False,False,False,False,False
-1.7822695,-6.309524,0.9628998,-3.8568618,-1.5200437828273876,-0.5500299853848246,False,False,False,False,False,False,False,False,False,False,False,False
0.6168714,-5.4656916,4.357916,-3.0616667,-0.2711354389465478,0.4020979456885487,False,False,False,False,False,False,False,False,False,False,False,False
4.420522,-6.5324545,2.7455368,-1.4039859,-0.7405867780577432,-0.9695547819843952,False,False,False,False,False,False,False,False,False,False,False,False
-4.1673045,8.092659,-2.5851326,5.4900403,-0.30916622715595,2.099531519333206,False,False,False,False,False,False,False,False,False,False,False,False
7.472811,-7.6745605,5.3522077,-0.8624309,-0.9976499611583868,-2.1661421149695688,False,False,False,False,False,False,False,False,False,False,False,False
-8.875236,-5.823777,-4.313915,-0.9171012,-0.9992432499777952,0.4401060004992113,True,False,False,False,False,False,False,False,False,False,False,False
-3.9155378,-7.8180423,-1.6090521,-2.5602872,-1.347989454514084,-0.3664409581978072,True,False,False,False,False,False,False,False,False,False,False,True
-5.6079826,-5.2068615,0.9847504,0.30374312,-1.495300537608955,-0.0421707810691698,True,False,False,False,False,False,False,False,False,False,False,False
5.6871667,9.369988,-1.8292652,-0.68971056,1.8277185240524456,0.356424308910738,False,False,False,False,False,False,False,True,False,False,False,False
-7.209957,2.3696468,0.50713557,5.112937,-0.4671280177583815,0.0165215674079773,True,False,False,False,False,False,False,False,False,False,False,False
2.727939,6.105087,-0.5088811,2.6673481,2.55922637559564,-0.3822255299478447,True,False,False,False,True,False,False,False,False,False,False,False
-2.25813,-5.285774,-2.2653763,-4.564889,-0.3997725060597348,0.4729788138845815,True,False,False,False,False,False,False,False,False,False,False,False
3.4026465,-11.131139,7.260262,-1.7850397,-1.4985233205512578,-3.609841553567695,False,False,False,False,False,False,False,False,False,False,False,False
2.749177,-9.924162,6.6330814,-3.193794,-0.5969880812557082,-1.5236409123884207,False,False,False,False,False,False,False,False,False,False,False,False
0.001060078,10.836792,-1.6957933,3.4380338,0.1877261984523282,5.072429597465518,False,False,False,False,False,False,False,False,False,False,False,False
-5.799776,2.445743,-2.83079,-1.7675582,-0.002947508892639,1.890002537159474,False,False,False,False,False,False,False,False,False,False,False,False
5.315308,2.591262,-3.8221393,-2.6883738,1.2753987767984942,0.5367007698208638,False,False,False,False,False,False,False,False,False,False,False,False
-10.108707,-2.8763442,-0.33692372,5.0796103,-1.8916750512924585,0.4058981933046559,True,True,False,False,False,False,False,False,False,False,False,False
3.9679446,-6.014306,4.845887,-3.3576748,0.4525586532506295,-1.2904109463708964,False,False,False,False,False,False,False,False,False,False,False,False
7.963305,0.013367651,1.3213332,-0.55304533,-0.3217698695321155,-0.6192358499319822,False,False,False,False,False,False,False,False,False,False,False,False
10.164829,8.111644,0.12594941,-0.5967283,7.484267860618531,-0.3440620402962297,False,False,False,False,True,True,False,True,False,False,False,False
7.2493367,6.4095325,-1.0938126,4.476639,8.389827201788478,0.1362729183517284,False,False,False,False,True,True,True,True,False,False,False,False
-5.328916,4.2453156,0.4059232,7.6551423,-0.9187363614637384,0.880664961387499,False,False,False,False,False,False,False,False,False,False,False,False
-4.628981,-5.2568507,-0.6080599,-0.41576073,-1.890629535229137,0.1368550442119298,True,False,False,False,False,False,False,False,False,False,False,False
6.2655706,-4.371372,3.2615173,-1.8647054,-0.7364736850646795,-2.443626231483379,False,False,False,False,False,False,False,False,False,True,False,False
-3.043065,12.699764,-1.6472981,3.0773067,0.5411870415353104,2.5761958797475235,False,False,False,False,False,False,False,False,False,False,False,False
6.2831044,0.14544532,0.73900753,-0.527349,-1.5079360852143928,-4.861991122754758,False,False,False,False,False,False,False,False,True,True,False,True
1.6561954,-10.097952,4.1501207,-2.6138546,-0.9357511353054891,-1.803477296722376,False,False,False,False,False,False,False,False,False,False,False,False
-6.905255,-0.5473446,-3.8336318,0.63068604,-0.2581260862802813,0.8448312424031443,True,False,False,False,False,False,False,False,False,False,False,False
0.07507553,-1.8740007,3.0335832,-0.46145096,-0.4592771809456294,-0.8412446749534978,False,False,False,False,False,False,False,False,False,False,False,False
8.264107,3.772336,0.35991332,-0.57394195,0.3547933202743954,0.5189694101631209,False,False,False,False,False,False,False,False,False,False,False,False
4.861527,-4.3698416,5.917746,-2.2361853,0.4512820736189582,-1.598069648816331,False,False,False,False,False,False,False,False,False,False,False,False
-7.599581,5.651839,-0.16043152,5.7917767,-1.3182325762836322,2.609009542034198,False,False,False,False,False,False,False,False,False,False,False,False
-3.3170319,8.454654,-0.9905224,4.216852,-0.2338517825976794,3.245141383475419,False,False,False,False,False,False,False,False,False,False,False,False
5.4494705,-3.247369,1.9096884,-1.992948,0.8391366304579763,0.3581784009317921,False,False,False,False,False,False,False,False,False,False,False,False
-9.653461,-3.5707698,2.4934556,7.813852,-0.5881277009160162,0.6239992737497255,True,False,False,False,False,False,False,False,False,False,False,False
-4.624873,2.4041593,1.1772406,6.08689,-0.7615065841330387,1.0502512351525215,True,False,False,False,False,False,False,False,False,False,False,False
7.3779664,-7.822472,4.9304323,-2.193393,-0.4864149870318305,-2.305279815756011,False,False,False,False,False,False,False,False,False,False,False,False
5.969687,-3.6173964,3.5199285,-2.2042837,-0.7364736850646795,-2.443626231483379,False,False,False,False,False,False,False,False,False,True,False,False
-7.9175305,-2.1326146,-6.7129645,-3.352627,-1.8130178128785448,0.4971097196321165,True,False,False,True,False,False,False,False,False,False,False,False
-9.458183,-1.9193295,-0.27317616,6.079093,-0.3953410748407858,0.4931929265809577,False,False,False,False,False,False,False,False,False,False,False,False
1.1815668,-3.5152383,9.804098,-2.6398146,0.3547933202743954,0.5189694101631209,False,False,False,False,False,False,False,False,False,False,False,False
2.766073,0.9520724,0.66181415,3.2936304,-1.6454283503321143,-0.4063190365065949,False,False,False,False,False,False,False,False,False,False,False,False
-3.6605659,1.9877211,0.07400819,4.40114,-1.0212825748303285,2.578157890271421,False,False,False,False,False,False,False,False,False,False,False,False
1.3035712,3.7459507,-1.5931412,5.419172,0.562844988444422,0.2816552113136342,False,False,False,False,False,False,False,False,False,False,False,False
-4.073913,1.029027,1.175401,-9.396951,-0.2847808890502022,0.9819908691774376,True,False,False,False,False,False,False,False,False,False,False,False
6.571736,-3.5649958,2.952567,-1.5800924,0.2707297813098507,-0.6424599775905928,False,False,False,False,False,False,False,False,False,False,False,False
-7.76112,-6.5512834,1.4395558,-0.22803488,-1.4141491388263228,0.5474626551666363,True,False,False,False,False,False,False,False,False,False,False,False
-7.366707,2.6695273,3.850242,7.886756,-0.129859206647215,0.3272737273609475,False,False,False,False,False,False,False,False,False,False,False,False
0.29998216,-1.0119138,-5.6601276,-2.8738246,-0.5394812302800531,0.6313925356620429,False,False,False,False,False,False,False,False,False,False,False,False
7.6659327,0.88860023,1.4375765,-0.7997853,1.1170017774325107,-0.9285691718826432,True,False,False,False,False,False,False,False,False,False,False,False
6.9586782,6.0351324,-0.070958234,-0.070298046,0.3547933202743954,0.5189694101631209,False,False,False,False,False,False,False,False,False,False,False,False
-7.8046494,-2.7610927,-5.2853713,-1.0819874,-0.4083194233537014,0.1521629555473138,False,False,False,False,False,False,False,False,False,False,False,False
5.6133866,-8.850058,4.9735274,-3.0551434,0.6886165906371448,-0.5647952631002966,False,False,False,False,False,False,False,False,False,False,False,False
-4.649387,-1.7491418,-4.088642,-3.402558,-1.801078983707327,0.995195246470729,True,True,False,False,False,False,False,False,False,False,False,False
7.7892494,7.3622537,-1.1771458,-0.1705402,0.3547933202743954,0.5189694101631209,False,False,False,False,False,False,False,False,False,False,False,False
-0.72836083,5.8202376,-2.1645715,2.6215477,0.971654308938798,-0.6962333531140903,False,False,False,False,False,False,False,False,False,False,False,False
0.6931816,-10.307952,8.1302395,-2.8891752,-0.9575955666225168,-0.1831734579426362,False,False,False,False,False,False,False,False,False,False,False,False
-7.8856316,9.863663,-1.7822145,6.703042,-1.008053710070772,5.555500906714972,False,False,False,False,False,False,False,False,False,False,False,False
-7.4112206,-1.4087002,1.8639369,4.0471435,-0.3312886660039428,0.1233657260393034,True,False,False,False,False,False,False,False,False,False,False,False
-5.4075623,-3.0273817,5.9111953,5.217691,-0.6182877225442236,0.6789727560901571,False,False,False,False,False,False,False,False,False,False,False,False
-6.826991,4.269881,-1.6479833,10.776084,-0.8550736824153055,1.91356296460882,False,False,False,False,False,False,False,False,False,False,False,False
6.7676616,11.187406,-3.3405507,3.6781833,2.944785792121375,0.045453282685915,False,False,False,False,True,False,False,False,False,False,False,False
-6.8504806,8.033395,-1.7448092,7.1657186,-1.110652903556738,2.332469602351592,True,False,False,False,False,False,False,False,False,False,False,False
2.1939685,-4.9371943,9.804098,-2.6398146,-0.5039125378531254,-1.0280260068833484,False,False,False,False,False,False,False,False,False,False,False,False
8.786459,6.753529,-2.428186,0.44020844,5.191584815542855,-1.3271062299034349,False,False,False,False,True,False,False,False,False,False,False,False
-12.542935,-2.0197825,-5.059388,-1.2209265,-1.1998933503832572,1.8464274623346693,True,False,False,False,False,False,False,False,False,False,False,False
-9.177631,6.8553314,-2.5965025,7.2247024,-1.1990803709380498,4.0377567121922375,False,False,False,False,False,False,False,False,False,False,False,False
-10.27812,1.7844621,-10.64705,-7.335493,-0.2773901212272748,1.8284493884254795,False,False,False,False,False,False,False,False,False,False,False,False
-4.250261,-3.5635984,-3.001639,-2.161924,-0.5252735718299716,-0.0471819446382118,False,False,False,False,False,False,False,False,False,False,False,False
5.2687097,3.4053032,0.5879318,-1.1165258,0.1796681257110435,0.3135220879843267,False,False,False,False,False,False,False,False,False,False,False,False
3.9934118,6.4458838,-0.6894915,5.789198,2.8537931503152274,-0.4828253871685558,False,False,False,False,False,False,False,True,False,False,False,False
0.7205673,5.496783,-1.6639323,0.9694177,0.2734976301747133,0.0364274677416792,False,False,False,False,False,False,False,False,False,False,False,False
5.855089,8.259637,-3.9342947,-2.692405,1.1356444416543323,1.1677124172472662,False,False,False,False,False,False,False,False,False,False,False,False
3.1175525,4.718505,-3.6710868,-0.6805591,-0.0349290827200793,-0.0002162778815921,False,False,False,False,False,False,False,False,False,False,False,False
7.4732714,10.043812,-1.7217842,3.8622084,7.357228057035066,-0.5631985405434488,False,False,False,False,True,True,True,True,False,False,False,False
-7.4794784,-0.12502284,-4.968,-4.679335,-0.1303769861340246,1.4436767341919718,False,False,False,False,False,False,False,False,False,False,False,False
5.557146,3.1418457,-3.2273216,-2.0889215,2.2435266684987765,-0.2450252896212015,False,False,False,False,True,False,False,False,False,False,False,False
-6.3128195,-5.780434,-4.955459,-3.2973537,-1.3520020463511335,-0.243208571591707,False,False,False,False,False,False,False,False,False,False,False,False
-8.799594,0.8010747,-4.882524,1.5142536,-1.154249782440338,1.023431726946441,True,False,False,False,False,False,False,False,False,False,False,False
-1.7572458,-7.2832637,-0.27871242,-2.4708636,-0.3634738703155868,-0.0844337401460669,False,False,False,False,False,False,False,False,False,False,False,False
-7.0570707,-6.9936867,1.9144889,2.117081,-1.5858147818291155,-0.3856699217442146,False,False,False,False,False,False,False,False,False,False,False,False
6.6352086,-3.8987138,1.8911031,-1.2852765,0.0498632631852879,-1.6612060077051145,False,False,False,False,False,False,False,False,False,False,False,False
-6.928587,10.383978,-3.0610752,6.7136254,-0.4252663850073309,2.1217848012089515,False,False,False,False,False,False,False,False,False,False,False,False
-9.840196,0.055307865,-6.7066164,2.0852764,-0.9542356284879756,1.034766874253123,True,False,False,False,False,False,False,False,False,False,False,False
-6.505555,0.02285025,1.0954164,6.703082,-0.1130604248042763,0.8374121587215385,False,False,False,False,False,False,False,False,False,False,False,False
3.118334,-2.1211438,2.0058813,-3.3467414,-0.2885493452256449,-0.7059648380592348,False,False,False,False,False,False,False,False,False,False,False,False
-0.8670131,-6.174384,1.2808466,-1.9445224,-0.1504188311357637,1.2717094778688696,False,False,False,False,False,False,False,False,False,False,False,False
7.3208175,-0.48819908,0.5886046,-0.453019,0.2819777477679827,0.0774677804770227,False,False,False,False,False,False,False,False,True,False,False,False
-5.956643,-2.5268586,-0.050002262,5.052158,-0.951660444922435,-0.3079787136920101,True,False,False,False,False,False,False,False,False,False,False,False
-3.6264591,-4.5984006,10.918425,-1.4913912,-1.519464346755567,-0.8576988614541902,True,False,False,False,False,False,False,False,False,False,False,False
-4.5176773,0.31874645,-4.328916,-1.9974058,-0.6504127088934513,2.089110993255665,False,False,False,False,False,False,False,False,False,False,False,False
10.8047495,6.3151774,0.5100497,-0.8176824,7.751195585544218,-1.046955484446818,False,False,False,False,True,False,False,False,False,False,False,False
-4.5929637,-5.1802745,4.2113566,-3.0934138,-0.8508255564722554,-0.4732940972222896,True,False,False,False,False,False,False,False,False,False,False,False
0.75422007,-3.7600474,-0.26922747,-1.9945002,-0.932823572511658,-1.8231484093299373,False,False,False,False,False,False,False,False,False,False,False,False
2.9018114,-10.89364,5.7924566,-3.0583286,-1.9320483863663709,-2.3197296759192554,False,False,False,False,False,False,False,False,False,False,False,False
2.8994632,-5.5934086,1.4598343,0.536517,-2.440349471060589,-3.006881201366745,False,False,False,False,False,False,False,False,False,False,False,False
-2.5875943,-2.0978591,-6.332868,-2.6255987,-0.2705512160428284,0.6646338021153432,False,False,False,False,False,False,False,False,False,False,False,False
-6.7944193,11.136586,-2.468036,3.1765544,-0.2847471752485483,4.963639712917533,False,False,False,False,False,False,False,False,False,False,False,False
-10.593465,-3.7682989,-4.8977585,-2.376477,0.0034803320175365,1.037201267489637,False,False,False,False,False,False,False,False,False,False,False,False
-4.200143,-1.3084009,1.022764,3.1568139,-2.3621403297235584,-2.248064417652644,True,False,False,True,False,False,False,False,False,False,False,False
-4.676094,-7.114574,-0.40326798,-0.12980045,0.0765328134976027,-0.1052389768505517,False,False,False,False,False,False,False,False,False,False,False,False
-5.261888,0.4137137,-0.08826464,3.2885232,-2.083242694483481,-0.3026538437937157,True,False,False,False,False,False,False,False,False,False,False,False
-0.7592885,-6.2746906,3.510145,-3.173962,-0.2049847857330561,-0.6643155418136821,False,False,False,False,False,False,False,False,False,False,False,False
-6.84301,-1.6041157,2.2377036,-0.47497576,-2.1140411307446887,1.4056880155163791,True,False,False,True,False,False,False,False,False,False,False,False
-6.661916,-0.95745695,-4.452255,-3.2763546,-2.145288979048019,-0.1452889356558025,True,False,False,False,False,False,False,False,False,False,False,False
7.2125974,-4.2433434,0.8443712,-0.448064,0.0722734326615609,-0.2695321178096346,False,False,False,False,False,False,False,False,False,False,False,False
-9.1517935,-1.8991724,1.0740409,6.6369853,-1.0765644095499578,0.5227267710967802,True,False,False,False,False,False,False,False,False,False,False,False
3.0795624,-10.656744,6.8344674,-2.7414663,-0.7181893774933298,-0.5732287505798431,False,False,False,False,False,False,False,False,False,False,False,False
-8.203896,-2.2390428,-2.5520732,-1.6834829,-1.1485001929727796,3.01979111518519,False,False,False,False,False,False,False,False,False,False,False,False
4.8314095,7.8657293,-1.8919399,-1.3909281,0.0843105474625505,0.4171111125933019,False,False,False,False,False,False,False,False,False,False,False,False
7.8024607,0.015320325,0.7104927,-1.1527194,2.52871005006989,-3.552588232826158,False,False,False,False,False,False,False,True,True,False,True,True
-8.835563,-3.2226694,-5.3677177,-5.5041933,-0.5719429375654126,0.7357399133393481,True,False,False,False,False,False,False,False,False,False,False,False
-9.464827,-1.046158,-5.04921,12.346443,-1.6718442128817077,1.0061595837437185,True,False,False,False,False,False,False,False,False,False,False,False
-10.444106,-4.1817837,-6.019311,-2.4789364,-1.054452954113763,0.6261469034866194,False,False,False,False,False,False,False,False,False,False,False,False
-8.583137,7.9748507,-1.4190022,2.6223402,-0.0670795182624255,1.900580303513739,False,False,False,False,False,False,False,False,False,False,False,False
4.7686706,-3.5508823,1.850354,-0.35346803,0.3884778795213015,0.2894617172574905,False,False,False,False,False,False,False,False,False,False,False,False
11.784548,6.41101,-0.26428512,-0.59379447,10.680888727706863,-1.310083407356058,False,False,False,False,True,True,False,False,False,False,False,False
6.2300997,6.404229,-2.833209,1.7455804,-0.7342672457161141,-0.8600279253872848,False,False,False,False,False,False,False,False,False,False,False,False
-7.139347,2.2815168,-0.7847887,5.911563,0.3547933202743954,0.5189694101631209,False,False,False,False,False,False,False,False,False,False,False,False
4.1478863,4.7889185,-1.6459624,5.3442326,2.9368494625429675,1.0091528230663014,False,False,False,False,False,False,False,False,False,False,False,False
2.932548,-5.119961,3.1881623,-3.8934135,0.1171547064364836,-2.035907581701335,False,False,False,False,False,False,False,False,False,False,False,False
-8.401057,6.360781,-0.55362046,5.186218,-0.6353139529093385,2.5929654263745,False,False,False,False,False,False,False,False,False,False,False,False
-5.035848,-5.6153765,-3.7274404,-0.61239547,-0.4671280177583815,0.0165215674079773,True,False,False,False,False,False,False,False,False,False,False,False
-2.4935994,-7.505481,1.2442199,-0.48230904,-2.3201773460516986,1.3605482176564974,True,False,False,False,False,False,False,False,False,False,False,False
-8.778799,-2.6523938,-1.0685529,5.9576435,-2.37482155354406,0.0387870491501178,True,False,False,False,False,False,False,False,False,False,False,False
-6.8276663,-5.2223616,1.5376544,-0.09988891,0.0769279236344294,0.3200048027558138,False,False,False,False,False,False,False,False,False,False,False,False
-10.018586,2.088846,-1.3616127,4.140407,-0.3312886660039428,0.1233657260393034,True,False,False,False,False,False,False,False,False,False,False,False
-6.447588,2.512305,-5.2989717,-1.8052592,-0.131685010923871,0.937685046001862,False,False,False,False,False,False,False,False,False,False,False,False
-9.868629,-7.530258,0.78128093,1.1169997,-1.35552141783698,0.3116283714010943,True,False,False,False,False,False,False,False,False,False,False,False
-5.123696,-6.548647,-4.6035485,-1.3358837,-0.7385928725957718,1.9928561068836017,False,False,False,False,False,False,False,False,False,False,False,False
-6.1258287,7.0278535,-2.2208931,4.9799232,-0.4965106682742111,-0.1635992642072546,False,False,False,False,False,False,False,False,False,False,False,False
5.693874,-7.1037207,2.4927413,0.05532566,-1.831904341128296,-4.057969840311291,False,False,False,False,False,False,False,False,False,False,False,False
-3.3431478,-3.553771,-3.0074112,-2.4985416,-0.4507978660073875,0.9873716133321516,False,False,False,False,False,False,False,False,False,False,False,False
-1.7599543,-7.3347425,4.607287,-2.827954,-1.255245579640331,-0.2295306331547776,False,False,False,False,False,False,False,False,False,False,False,False
5.382262,-3.03558,0.91455734,-1.0944055,-0.7987429008276504,-1.258146069269939,False,False,False,False,False,False,False,False,False,False,False,False
3.0467896,10.801234,-5.254608,-0.27119255,0.7214872193862335,0.7915163193142857,False,False,False,False,False,False,False,False,False,False,False,False
3.8435655,10.7892065,-3.2740169,0.5451213,0.3769139839579833,0.4655253460191526,False,False,False,False,False,False,False,False,False,False,False,False
